paper_id,title,authors,year,abstract,url,pdf_url,scholar_url,venue,keywords,citations,title_hash,doi,arxiv_id,s2_fields,created_at,updated_at
99ca5162211a895a5dfbff9d7e36e21e09ca646e,Measuring Progress on Scalable Oversight for Large Language Models,"Sam Bowman, Jeeyoon Hyun, Ethan Perez, Edwin Chen, Craig Pettit, Scott Heiner, Kamilė Lukošiūtė, Amanda Askell, Andy Jones, Anna Chen, Anna Goldie, Azalia Mirhoseini, C. McKinnon, Chris Olah, D. Amodei, Dario Amodei, Dawn Drain, Dustin Li, Eli Tran-Johnson, John Kernion, Jamie Kerr, J. Mueller, Jeffrey Ladish, J. Landau, Kamal Ndousse, Liane Lovitt, Nelson Elhage, Nicholas Schiefer, Nicholas Joseph, Noem'i Mercado, Nova Dassarma, Robin Larson, Sam McCandlish, S. Kundu, Scott Johnston, Shauna Kravec, S. E. Showk, Stanislav Fort, Timothy Telleen-Lawton, Tom B. Brown, T. Henighan, Tristan Hume, Yuntao Bai, Zac Hatfield-Dodds, Benjamin Mann, Jared Kaplan",2022,"Developing safe and useful general-purpose AI systems will require us to make progress on scalable oversight: the problem of supervising systems that potentially outperform us on most skills relevant to the task at hand. Empirical work on this problem is not straightforward, since we do not yet have systems that broadly exceed our abilities. This paper discusses one of the major ways we think about this problem, with a focus on ways it can be studied empirically. We first present an experimental design centered on tasks for which human specialists succeed but unaided humans and current general AI systems fail. We then present a proof-of-concept experiment meant to demonstrate a key feature of this experimental design and show its viability with two question-answering tasks: MMLU and time-limited QuALITY. On these tasks, we find that human participants who interact with an unreliable large-language-model dialog assistant through chat -- a trivial baseline strategy for scalable oversight -- substantially outperform both the model alone and their own unaided performance. These results are an encouraging sign that scalable oversight will be tractable to study with present models and bolster recent findings that large language models can productively assist humans with difficult tasks.",https://www.semanticscholar.org/paper/99ca5162211a895a5dfbff9d7e36e21e09ca646e,https://arxiv.org/pdf/2211.03540,https://www.semanticscholar.org/paper/99ca5162211a895a5dfbff9d7e36e21e09ca646e,arXiv.org,"Computer Science, Computer Science, Linguistics",149,bd891ffa97410f74480c289f6510913c,10.48550/arXiv.2211.03540,2211.03540,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Linguistics'}]",2025-09-30 00:46:58.124675+00:00,2025-09-30 00:46:58.124675+00:00
f45f61e5d0df0b09cc453eb7a1ea3efbd97ecdd4,An Incentive-Compatible Energy Trading Framework for Neighborhood Area Networks With Shared Energy Storage,"C. Mediwaththe, M. Shaw, S. Halgamuge, David B. Smith, P. Scott",2020,"Here, a novel energy trading system is proposed for demand-side management of a neighborhood area network (NAN) consisting of a shared energy storage (SES) provider, users with non-dispatchable energy generation, and an electricity retailer. In a leader–follower Stackelberg game, the SES provider first maximizes their revenue by setting a price signal and trading energy with the grid. Then, by following the SES provider's actions, the retailer minimizes social cost for the users, i.e., the sum of the total users’ cost when they interact with the SES and the total cost for supplying grid energy to the users. A pricing strategy, which incorporates mechanism design, is proposed to make the system incentive-compatible by rewarding users who disclose true energy usage information. A unique Stackelberg equilibrium is achieved where the SES provider's revenue is maximized and the user-level social cost is minimized, which also rewards the retailer. A case study with realistic energy demand and generation data demonstrates 28–45% peak demand reduction of the NAN, depending on the number of participating users, compared to a system without SES. Simulation results confirm that the retailer can also benefit financially, in addition to the SES provider and the users.",https://www.semanticscholar.org/paper/f45f61e5d0df0b09cc453eb7a1ea3efbd97ecdd4,https://arxiv.org/pdf/2008.10384,https://www.semanticscholar.org/paper/f45f61e5d0df0b09cc453eb7a1ea3efbd97ecdd4,IEEE Transactions on Sustainable Energy,"Engineering, Computer Science, Engineering, Economics, Environmental Science",114,203c35336c8ae692de21ba24e812a8e8,10.1109/TSTE.2019.2895387,2008.10384,"[{'source': 'external', 'category': 'Engineering'}, {'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Engineering'}, {'source': 's2-fos-model', 'category': 'Economics'}, {'source': 's2-fos-model', 'category': 'Environmental Science'}]",2025-09-30 00:47:49.908057+00:00,2025-09-30 00:47:49.908057+00:00
dccd3899dd16beec8adcc97b65f6e24e7927d19b,ProcessBench: Identifying Process Errors in Mathematical Reasoning,"Chujie Zheng, Zhenru Zhang, Beichen Zhang, Runji Lin, Keming Lu, Bowen Yu, Dayiheng Liu, Jingren Zhou, Junyang Lin",2024,"As language models regularly make mistakes when solving math problems, automated identification of errors in the reasoning process becomes increasingly significant for their scalable oversight. In this paper, we introduce ProcessBench for measuring the ability to identify erroneous steps in mathematical reasoning. It consists of 3,400 test cases, primarily focused on competition- and Olympiad-level math problems. Each test case contains a step-by-step solution with error location annotated by human experts. Models are required to identify the earliest step that contains an error, or conclude that all steps are correct. We conduct extensive evaluation on ProcessBench, involving two types of models: process reward models (PRMs) and critic models, where for the latter we prompt general language models to critique each solution step by step. We draw two main observations: (1) Existing PRMs typically fail to generalize to more challenging math problems beyond GSM8K and MATH. They underperform both critic models (i.e., prompted general language models) and our own trained PRM that is straightforwardly fine-tuned on the PRM800K dataset. (2) The best open-source model, QwQ-32B-Preview, has demonstrated the critique capability competitive with the proprietary model GPT-4o, despite that it still lags behind the reasoning-specialized o1-mini. We hope ProcessBench can foster future research in reasoning process assessment, paving the way toward scalable oversight of language models.",https://www.semanticscholar.org/paper/dccd3899dd16beec8adcc97b65f6e24e7927d19b,https://arxiv.org/pdf/2412.06559.pdf,https://www.semanticscholar.org/paper/dccd3899dd16beec8adcc97b65f6e24e7927d19b,Annual Meeting of the Association for Computational Linguistics,"Computer Science, Mathematics, Computer Science",104,171b07e013043a4f09b897d234418135,10.48550/arXiv.2412.06559,2412.06559,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Mathematics'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",2025-09-30 00:46:58.124675+00:00,2025-09-30 00:46:58.124675+00:00
41d9b3eb97695ef2b4218573bddb66e0f27877f4,A new science of emotion: implications for functional neurological disorder.,"Johannes Jungilligens, Sara Paredes-Echeverri, S. Popkirov, L. F. Barrett, D. Perez",2022,"Functional neurological disorder (FND) reflects impairments in brain networks leading to distressing motor, sensory, and/or cognitive symptoms that demonstrate positive clinical signs on examination incongruent with other conditions. A central issue in historical and contemporary formulations of FND has been the mechanistic and etiological role of emotions. However, the debate has mostly omitted fundamental questions about the nature of emotions in the first place. In this perspective article, we first outline a set of relevant working principles of the brain (e.g., allostasis, predictive processing, interoception, and affect), followed by a focused review of the theory of constructed emotion to introduce a new understanding of what emotions are. Building on this theoretical framework, we formulate how altered emotion category construction can be an integral component of the pathophysiology of FND and related functional somatic symptoms. In doing so, we address several themes for the FND field including: 1) how energy regulation and the process of emotion category construction relate to symptom generation, including revisiting alexithymia, ""panic attack without panic"", dissociation, insecure attachment, and the influential role of life experiences; 2) re-interpret select neurobiological research findings in FND cohorts through the lens of the theory of constructed emotion to illustrate its potential mechanistic relevance; and 3) discuss therapeutic implications. While we continue to support that FND is mechanistically and etiologically heterogenous, consideration of how the theory of constructed emotion relates to the generation and maintenance of functional neurological and functional somatic symptoms offers an integrated viewpoint that cuts across neurology, psychiatry, psychology, and cognitive-affective neuroscience.",https://www.semanticscholar.org/paper/41d9b3eb97695ef2b4218573bddb66e0f27877f4,https://academic.oup.com/brain/article-pdf/145/8/2648/49120115/awac204.pdf,https://www.semanticscholar.org/paper/41d9b3eb97695ef2b4218573bddb66e0f27877f4,Brain : a journal of neurology,"Medicine, Psychology",101,a22d0fe84e5c1374d4c95b8a6396a8d9,10.1093/brain/awac204,,"[{'source': 'external', 'category': 'Medicine'}, {'source': 's2-fos-model', 'category': 'Psychology'}]",2025-09-30 00:45:52.493537+00:00,2025-09-30 00:45:52.493537+00:00
1f16cf174139b0e2ba3be49b29ef45790f2b0624,Targeting High Ability Entrepreneurs Using Community Information: Mechanism Design in the Field,"Reshmaan N. Hussam, Natalia Rigol, Benjamin N. Roth",2022,"Identifying high-growth microentrepreneurs in low-income countries remains a challenge due to a scarcity of verifiable information. With a cash grant experiment in India we demonstrate that community knowledge can help target high-growth microentrepreneurs; while the average marginal return to capital in our sample is 9.4 percent per month, microentrepreneurs reported in the top third of the community are estimated to have marginal returns to capital between 24 percent and 30 percent per month. Further we find evidence that community members distort their predictions when they can influence the distribution of resources. Finally, we demonstrate that simple mechanisms can realign incentives for truthful reporting. (JEL D82, G21, I38, L25, L26, O12, O16)",https://www.semanticscholar.org/paper/1f16cf174139b0e2ba3be49b29ef45790f2b0624,,https://www.semanticscholar.org/paper/1f16cf174139b0e2ba3be49b29ef45790f2b0624,The American Economic Review,"Business, Economics, Business",97,5643d31ff930134acee2c1071dac09b5,10.1257/aer.20200751,,"[{'source': 'external', 'category': 'Business'}, {'source': 's2-fos-model', 'category': 'Economics'}, {'source': 's2-fos-model', 'category': 'Business'}]",2025-09-30 00:48:00.124992+00:00,2025-09-30 00:48:00.124992+00:00
1b05d266ca3d0becfe52c11d5b3fba58c9df7c48,AI-Generated Incentive Mechanism and Full-Duplex Semantic Communications for Information Sharing,"Hongyang Du, Jiacheng Wang, Dusist Niyato, Jiawen Kang, Zehui Xiong, Dong In Kim",2023,"The next generation of Internet services, such as Metaverse, rely on mixed reality (MR) technology to provide immersive user experiences. However, limited computation power of MR headset-mounted devices (HMDs) hinders the deployment of such services. Therefore, we propose an efficient information-sharing scheme based on full-duplex device-to-device (D2D) semantic communications to address this issue. Our approach enables users to avoid heavy and repetitive computational tasks, such as artificial intelligence-generated content (AIGC) in the view images of all MR users. Specifically, a user can transmit the generated content and semantic information extracted from their view image to nearby users, who can then use this information to obtain the spatial matching of computation results under their view images. We analyze the performance of full-duplex D2D communications, including the achievable rate and bit error probability, by using generalized small-scale fading models. To facilitate semantic information sharing among users, we design a contract theoretic AI-generated incentive mechanism. The proposed diffusion model generates the optimal contract design, outperforming two deep reinforcement learning algorithms, i.e., proximal policy optimization and soft actor-critic algorithms. Our numerical analysis experiment proves the effectiveness of our proposed methods. The code for this paper is available at https://github.com/HongyangDu/SemSharing.",https://www.semanticscholar.org/paper/1b05d266ca3d0becfe52c11d5b3fba58c9df7c48,https://www.techrxiv.org/articles/preprint/AI-Generated_Incentive_Mechanism_and_Full-Duplex_Semantic_Communications_for_Information_Sharing/22209178/1/files/39468979.pdf,https://www.semanticscholar.org/paper/1b05d266ca3d0becfe52c11d5b3fba58c9df7c48,IEEE Journal on Selected Areas in Communications,"Engineering, Computer Science, Computer Science",96,4265596316b0f66567d76928f99a27fd,10.1109/JSAC.2023.3287547,2303.01896,"[{'source': 'external', 'category': 'Engineering'}, {'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",2025-09-30 00:47:49.908057+00:00,2025-09-30 00:47:49.908057+00:00
8efaf945b1b649bf905e0b9624d23760335aa614,Uncertainty in Mechanism Design,"Giuseppe Lopomo, Luca Rigotti, Chris Shannon",2021,"We consider mechanism design problems with Knightian uncertainty formalized using incomplete preferences, as in Bewley (1986). Without completeness, decision making depends on a set of beliefs, and an action is preferred to another if and only if it has larger expected utility for all beliefs in this set. We consider two natural notions of incentive compatibility in this setting: maximal incentive compatibility requires that no strategy has larger expected utility than reporting truthfully for all beliefs, while optimal incentive compatibility requires that reporting truthfully has larger expected utility than all other strategies for all beliefs. In a model with a continuum of types, we show that optimal incentive compatibility is equivalent to ex-post incentive compatibility under fairly general conditions on beliefs. In a model with a discrete type space, we characterize full extraction of rents generated from private information. We show that full extraction is generically possible with maximal incentive compatible mechanisms, but requires sufficient disagreement across types, which neither holds nor fails generically, with optimal incentive compatible mechanisms.",https://www.semanticscholar.org/paper/8efaf945b1b649bf905e0b9624d23760335aa614,https://arxiv.org/pdf/2108.12633,https://www.semanticscholar.org/paper/8efaf945b1b649bf905e0b9624d23760335aa614,,"Economics, Economics",90,36c493c55efcd610b95cacde98fab544,10.2139/ssrn.3774581,2108.12633,"[{'source': 'external', 'category': 'Economics'}, {'source': 's2-fos-model', 'category': 'Economics'}]",2025-09-30 00:47:49.908057+00:00,2025-09-30 00:47:49.908057+00:00
6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,"Atticus Geiger, D. Ibeling, Amir Zur, Maheep Chaudhary, Sonakshi Chauhan, Jing Huang, Aryaman Arora, Zhengxuan Wu, Noah D. Goodman, Christopher Potts, Thomas F. Icard",2023,"Causal abstraction provides a theoretical foundation for mechanistic interpretability, the field concerned with providing intelligible algorithms that are faithful simplifications of the known, but opaque low-level details of black box AI models. Our contributions are (1) generalizing the theory of causal abstraction from mechanism replacement (i.e., hard and soft interventions) to arbitrary mechanism transformation (i.e., functionals from old mechanisms to new mechanisms), (2) providing a flexible, yet precise formalization for the core concepts of polysemantic neurons, the linear representation hypothesis, modular features, and graded faithfulness, and (3) unifying a variety of mechanistic interpretability methods in the common language of causal abstraction, namely, activation and path patching, causal mediation analysis, causal scrubbing, causal tracing, circuit analysis, concept erasure, sparse autoencoders, differential binary masking, distributed alignment search, and steering.",https://www.semanticscholar.org/paper/6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,https://arxiv.org/pdf/2301.04709.pdf,https://www.semanticscholar.org/paper/6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,,"Computer Science, Computer Science, Philosophy",80,b3611594ff729546b6130e75d7322abd,,2301.04709,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Philosophy'}]",2025-09-29 20:01:15.857258+00:00,2025-09-29 20:01:45.343601+00:00
0a73d193635e86a595cdc6e8e4e43c79ac3d33b4,Rationally Design a Sulfur Cathode with Solid‐Phase Conversion Mechanism for High Cycle‐Stable Li–S Batteries,"Bin He, Zhixiang Rao, Zexiao Cheng, Dongdong Liu, Danqi He, Jie Chen, Ziyun Miao, Lixia Yuan, Zhen Li, Yunhui Huang",2021,"Solid–solid reactions are very effective for solving the main challenges of lithium–sulfur (Li–S) batteries, such as the shuttle effect of polysulfides and the high dependence of electrolyte consumption. However, the low sulfur content and sluggish redox kinetics of such cathodes dramatically limit the practical energy density of Li–S batteries. Here a rationally designed hierarchical cathode to simultaneously solve above‐mentioned challenges is reported. With nanoscale sulfur as the core, selenium‐doped sulfurized polyacrylonitrile (PAN/S7Se) as the shell and micron‐scale secondary particle morphology, the proposed cathode realizes excellent solid–solid reaction kinetics in a commercial carbonate electrolyte under high active species loading and a relatively low electrolyte/sulfur ratio. Such an approach provides a promising solution toward practical lithium sulfur batteries.",https://www.semanticscholar.org/paper/0a73d193635e86a595cdc6e8e4e43c79ac3d33b4,,https://www.semanticscholar.org/paper/0a73d193635e86a595cdc6e8e4e43c79ac3d33b4,Advanced Energy Materials,"Materials Science, Materials Science, Chemistry, Engineering",78,55c45ab4d8c970aeb6f70267874c70d1,10.1002/aenm.202003690,,"[{'source': 'external', 'category': 'Materials Science'}, {'source': 's2-fos-model', 'category': 'Materials Science'}, {'source': 's2-fos-model', 'category': 'Chemistry'}, {'source': 's2-fos-model', 'category': 'Engineering'}]",2025-09-30 00:48:00.124992+00:00,2025-09-30 00:48:00.124992+00:00
1dde3f7dfd675fb4679b85795577eb631ac4b4c7,Nonnegative spatial factorization applied to spatial genomics,"F. W. Townes, B. Engelhardt",2022,"This paper presents nonnegative spatial factorization, a general framework for spatially aware and interpretable dimension reduction for high-dimensional spatial data, and its application to spatial transcriptomics analysis. Nonnegative matrix factorization (NMF) is widely used to analyze high-dimensional count data because, in contrast to real-valued alternatives such as factor analysis, it produces an interpretable parts-based representation. However, in applications such as spatial transcriptomics, NMF fails to incorporate known structure between observations. Here, we present nonnegative spatial factorization (NSF), a spatially-aware probabilistic dimension reduction model based on transformed Gaussian processes that naturally encourages sparsity and scales to tens of thousands of observations. NSF recovers ground truth factors more accurately than real-valued alternatives such as MEFISTO in simulations, and has lower out-of-sample prediction error than probabilistic NMF on three spatial transcriptomics datasets from mouse brain and liver. Since not all patterns of gene expression have spatial correlations, we also propose a hybrid extension of NSF that combines spatial and nonspatial components, enabling quantification of spatial importance for both observations and features. A TensorFlow implementation of NSF is available from https://github.com/willtownes/nsf-paper .",https://www.semanticscholar.org/paper/1dde3f7dfd675fb4679b85795577eb631ac4b4c7,https://www.nature.com/articles/s41592-022-01687-w.pdf,https://www.semanticscholar.org/paper/1dde3f7dfd675fb4679b85795577eb631ac4b4c7,Nature Methods,"Medicine, Computer Science, Biology",72,86d4a32c9b25afc8510904668935d1b6,10.1038/s41592-022-01687-w,,"[{'source': 'external', 'category': 'Medicine'}, {'source': 's2-fos-model', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Biology'}]",2025-09-30 00:46:12.191642+00:00,2025-09-30 00:46:12.191642+00:00
